,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
292,5,109,E:/cqCTC/data/PWH-LCA/LPHJ-042/,517,1219,522,1224,cluster,548
293,19,140,E:/cqCTC/data/PWH-LCA/LPHJ-042/,502,560,507,565,cluster,645
294,171,426,E:/cqCTC/data/PWH-LCA/LPHJ-042/,518,870,521,873,wbc,829
295,97,352,E:/cqCTC/data/PWH-LCA/LPHJ-042/,785,251,788,254,wbc,619
296,81,336,E:/cqCTC/data/PWH-LCA/LPHJ-042/,595,741,598,744,wbc,574
297,140,395,E:/cqCTC/data/PWH-LCA/LPHJ-042/,659,1106,664,1110,wbc,739
298,11,121,E:/cqCTC/data/PWH-LCA/LPHJ-042/,104,929,111,934,cluster,599
299,20,144,E:/cqCTC/data/PWH-LCA/LPHJ-042/,116,830,121,839,cluster,667
300,59,314,E:/cqCTC/data/PWH-LCA/LPHJ-042/,941,460,946,463,wbc,519
301,141,396,E:/cqCTC/data/PWH-LCA/LPHJ-042/,985,752,990,756,wbc,741
302,115,1430,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1,783,5,790,debris,633
303,5,63,E:/cqCTC/data/PWH-LCA/LPHJ-042/,402,214,408,222,bipCTC,609
304,62,317,E:/cqCTC/data/PWH-LCA/LPHJ-042/,491,183,495,189,wbc,525
305,137,392,E:/cqCTC/data/PWH-LCA/LPHJ-042/,44,825,48,828,wbc,729
306,151,406,E:/cqCTC/data/PWH-LCA/LPHJ-042/,324,255,327,258,wbc,777
307,109,364,E:/cqCTC/data/PWH-LCA/LPHJ-042/,957,250,963,253,wbc,654
308,173,428,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1022,538,1025,541,wbc,833
309,114,369,E:/cqCTC/data/PWH-LCA/LPHJ-042/,348,766,354,774,wbc,665
310,117,372,E:/cqCTC/data/PWH-LCA/LPHJ-042/,415,792,418,795,wbc,672
311,96,351,E:/cqCTC/data/PWH-LCA/LPHJ-042/,186,570,190,577,wbc,613
312,102,357,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1096,544,1099,547,wbc,628
313,231,1032,E:/cqCTC/data/PWH-LCA/LPHJ-042/,362,516,372,523,dead,844
314,99,354,E:/cqCTC/data/PWH-LCA/LPHJ-042/,393,253,396,259,wbc,621
315,7,65,E:/cqCTC/data/PWH-LCA/LPHJ-042/,714,1229,719,1235,bipCTC,750
316,121,376,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1014,254,1018,257,wbc,680
317,57,312,E:/cqCTC/data/PWH-LCA/LPHJ-042/,901,1180,907,1186,wbc,510
318,230,1031,E:/cqCTC/data/PWH-LCA/LPHJ-042/,563,783,571,793,dead,798
319,80,335,E:/cqCTC/data/PWH-LCA/LPHJ-042/,457,398,460,401,wbc,572
320,9,67,E:/cqCTC/data/PWH-LCA/LPHJ-042/,911,821,917,831,bipCTC,810
321,112,1427,E:/cqCTC/data/PWH-LCA/LPHJ-042/,55,961,58,964,debris,557
322,73,328,E:/cqCTC/data/PWH-LCA/LPHJ-042/,573,718,577,726,wbc,552
323,134,389,E:/cqCTC/data/PWH-LCA/LPHJ-042/,291,767,294,770,wbc,716
324,126,381,E:/cqCTC/data/PWH-LCA/LPHJ-042/,363,415,368,421,wbc,697
325,86,341,E:/cqCTC/data/PWH-LCA/LPHJ-042/,316,1026,321,1031,wbc,585
326,115,370,E:/cqCTC/data/PWH-LCA/LPHJ-042/,535,140,538,143,wbc,666
327,23,187,E:/cqCTC/data/PWH-LCA/LPHJ-042/,867,1033,872,1038,cluster,864
328,147,402,E:/cqCTC/data/PWH-LCA/LPHJ-042/,761,291,768,298,wbc,756
329,91,346,E:/cqCTC/data/PWH-LCA/LPHJ-042/,587,1041,590,1044,wbc,592
330,60,315,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1044,1066,1047,1069,wbc,520
331,12,124,E:/cqCTC/data/PWH-LCA/LPHJ-042/,729,321,734,326,mCTC,606
332,8,114,E:/cqCTC/data/PWH-LCA/LPHJ-042/,125,671,131,682,cluster,569
333,123,378,E:/cqCTC/data/PWH-LCA/LPHJ-042/,401,539,405,542,wbc,685
334,127,382,E:/cqCTC/data/PWH-LCA/LPHJ-042/,498,149,503,156,wbc,698
335,107,362,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1122,762,1128,767,wbc,649
336,142,397,E:/cqCTC/data/PWH-LCA/LPHJ-042/,958,910,960,915,wbc,742
337,116,371,E:/cqCTC/data/PWH-LCA/LPHJ-042/,964,1097,970,1101,wbc,670
338,67,322,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1060,424,1065,430,wbc,542
339,70,325,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1114,507,1119,515,wbc,546
340,47,169,E:/cqCTC/data/PWH-LCA/LPHJ-042/,208,510,213,515,mCTC,767
341,88,343,E:/cqCTC/data/PWH-LCA/LPHJ-042/,516,1016,522,1021,wbc,589
342,165,420,E:/cqCTC/data/PWH-LCA/LPHJ-042/,591,630,595,636,wbc,806
343,87,342,E:/cqCTC/data/PWH-LCA/LPHJ-042/,718,882,724,887,wbc,587
344,124,379,E:/cqCTC/data/PWH-LCA/LPHJ-042/,452,815,456,820,wbc,687
345,93,348,E:/cqCTC/data/PWH-LCA/LPHJ-042/,641,902,645,911,wbc,600
346,60,183,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1132,653,1137,660,mCTC,848
347,30,151,E:/cqCTC/data/PWH-LCA/LPHJ-042/,269,882,276,888,mCTC,693
348,8,66,E:/cqCTC/data/PWH-LCA/LPHJ-042/,540,450,544,454,bipCTC,773
349,6,64,E:/cqCTC/data/PWH-LCA/LPHJ-042/,468,963,478,971,bipCTC,732
350,49,171,E:/cqCTC/data/PWH-LCA/LPHJ-042/,526,948,531,955,mCTC,780
351,103,358,E:/cqCTC/data/PWH-LCA/LPHJ-042/,868,885,871,891,wbc,634
352,117,1432,E:/cqCTC/data/PWH-LCA/LPHJ-042/,575,1036,581,1040,debris,674
353,98,353,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1017,389,1024,396,wbc,620
354,7,113,E:/cqCTC/data/PWH-LCA/LPHJ-042/,325,623,330,630,cluster,568
355,0,102,E:/cqCTC/data/PWH-LCA/LPHJ-042/,107,841,116,850,cluster,511
356,17,135,E:/cqCTC/data/PWH-LCA/LPHJ-042/,953,871,962,880,cluster,632
357,146,401,E:/cqCTC/data/PWH-LCA/LPHJ-042/,456,1006,468,1015,wbc,754
358,154,409,E:/cqCTC/data/PWH-LCA/LPHJ-042/,624,195,627,198,wbc,785
359,106,361,E:/cqCTC/data/PWH-LCA/LPHJ-042/,862,854,868,860,wbc,644
360,22,173,E:/cqCTC/data/PWH-LCA/LPHJ-042/,426,278,435,284,cluster,789
361,100,355,E:/cqCTC/data/PWH-LCA/LPHJ-042/,307,672,310,677,wbc,622
362,13,126,E:/cqCTC/data/PWH-LCA/LPHJ-042/,516,627,521,633,cluster,610
363,76,331,E:/cqCTC/data/PWH-LCA/LPHJ-042/,845,272,848,275,wbc,563
364,120,375,E:/cqCTC/data/PWH-LCA/LPHJ-042/,936,1019,941,1022,wbc,678
365,110,365,E:/cqCTC/data/PWH-LCA/LPHJ-042/,307,628,310,632,wbc,657
366,75,330,E:/cqCTC/data/PWH-LCA/LPHJ-042/,236,647,239,650,wbc,559
367,61,316,E:/cqCTC/data/PWH-LCA/LPHJ-042/,435,848,445,857,wbc,522
368,21,164,E:/cqCTC/data/PWH-LCA/LPHJ-042/,32,690,39,695,cluster,746
369,72,327,E:/cqCTC/data/PWH-LCA/LPHJ-042/,561,431,567,437,wbc,550
370,139,394,E:/cqCTC/data/PWH-LCA/LPHJ-042/,264,951,268,953,wbc,737
371,48,170,E:/cqCTC/data/PWH-LCA/LPHJ-042/,91,428,98,436,mCTC,776
372,9,119,E:/cqCTC/data/PWH-LCA/LPHJ-042/,734,256,740,262,mCTC,597
373,55,310,E:/cqCTC/data/PWH-LCA/NLS-010/,446,1005,449,1009,wbc,487
374,92,1407,E:/cqCTC/data/PWH-LCA/NLS-010/,348,720,354,724,debris,488
375,43,1358,E:/cqCTC/data/PWH-LCA/NLS-010/,357,741,360,744,debris,420
376,101,1416,E:/cqCTC/data/PWH-LCA/NLS-010/,813,1210,816,1213,debris,497
377,51,306,E:/cqCTC/data/PWH-LCA/NLS-010/,843,435,847,438,wbc,441
378,69,1384,E:/cqCTC/data/PWH-LCA/NLS-010/,667,917,671,920,debris,454
379,88,1403,E:/cqCTC/data/PWH-LCA/NLS-010/,341,587,344,591,debris,482
380,83,1398,E:/cqCTC/data/PWH-LCA/NLS-010/,337,681,340,684,debris,475
381,67,1382,E:/cqCTC/data/PWH-LCA/NLS-010/,273,1001,276,1004,debris,451
382,54,1369,E:/cqCTC/data/PWH-LCA/NLS-010/,176,1079,180,1083,debris,435
383,0,58,E:/cqCTC/data/PWH-LCA/NLS-010/,594,981,597,987,bipCTC,429
384,66,1381,E:/cqCTC/data/PWH-LCA/NLS-010/,853,1045,857,1048,debris,450
385,56,311,E:/cqCTC/data/PWH-LCA/NLS-010/,1052,557,1058,560,wbc,507
386,56,1371,E:/cqCTC/data/PWH-LCA/NLS-010/,936,1180,939,1183,debris,438
387,107,1422,E:/cqCTC/data/PWH-LCA/NLS-010/,750,1098,754,1101,debris,504
388,81,1396,E:/cqCTC/data/PWH-LCA/NLS-010/,994,1196,998,1199,debris,473
389,50,1365,E:/cqCTC/data/PWH-LCA/NLS-010/,995,884,998,887,debris,431
390,54,309,E:/cqCTC/data/PWH-LCA/NLS-010/,748,750,751,753,wbc,484
391,53,308,E:/cqCTC/data/PWH-LCA/NLS-010/,964,1195,971,1199,wbc,478
392,52,307,E:/cqCTC/data/PWH-LCA/NLS-010/,275,742,279,747,wbc,459
393,451,706,E:/cqCTC/data/PWH-LCA/PP-007/,338,1015,344,1017,wbc,1863
394,443,698,E:/cqCTC/data/PWH-LCA/PP-007/,446,246,453,253,wbc,1749
395,433,688,E:/cqCTC/data/PWH-LCA/PP-007/,1161,821,1168,829,wbc,1565
396,448,703,E:/cqCTC/data/PWH-LCA/PP-007/,362,290,370,306,wbc,1845
397,447,702,E:/cqCTC/data/PWH-LCA/PP-007/,54,545,58,551,wbc,1837
398,335,1136,E:/cqCTC/data/PWH-LCA/PP-007/,272,748,276,753,dead,1611
399,20,78,E:/cqCTC/data/PWH-LCA/PP-007/,807,630,813,638,bipCTC,1832
400,435,690,E:/cqCTC/data/PWH-LCA/PP-007/,1152,641,1155,644,wbc,1608
401,439,694,E:/cqCTC/data/PWH-LCA/PP-007/,989,199,995,204,wbc,1700
402,17,75,E:/cqCTC/data/PWH-LCA/PP-007/,267,1193,272,1200,bipCTC,1588
403,453,708,E:/cqCTC/data/PWH-LCA/PP-007/,166,650,172,655,wbc,1874
404,436,691,E:/cqCTC/data/PWH-LCA/PP-007/,203,764,207,768,wbc,1645
405,316,1631,E:/cqCTC/data/PWH-LCA/PP-007/,721,1126,724,1129,debris,1724
406,329,1130,E:/cqCTC/data/PWH-LCA/PP-007/,720,881,725,886,dead,1592
407,445,700,E:/cqCTC/data/PWH-LCA/PP-007/,211,784,214,787,wbc,1813
408,44,44,E:/cqCTC/data/PWH-LCA/PP-007/,331,879,334,883,epCTC,1782
409,97,221,E:/cqCTC/data/PWH-LCA/PP-007/,518,84,524,89,mCTC,1629
410,323,1638,E:/cqCTC/data/PWH-LCA/PP-007/,831,986,837,990,debris,1766
411,442,697,E:/cqCTC/data/PWH-LCA/PP-007/,824,1265,828,1268,wbc,1744
412,300,1615,E:/cqCTC/data/PWH-LCA/PP-007/,691,552,695,558,debris,1627
413,434,689,E:/cqCTC/data/PWH-LCA/PP-007/,1028,1021,1032,1026,wbc,1590
414,438,693,E:/cqCTC/data/PWH-LCA/PP-007/,43,670,47,674,wbc,1689
415,428,1229,E:/cqCTC/data/PWH-LCA/PP-007/,639,987,643,991,dead,1789
416,367,1168,E:/cqCTC/data/PWH-LCA/PP-007/,262,1108,267,1114,dead,1665
417,345,1146,E:/cqCTC/data/PWH-LCA/PP-007/,866,1230,870,1234,dead,1624
418,346,1661,E:/cqCTC/data/PWH-LCA/PP-007/,735,867,738,870,debris,1868
419,310,1111,E:/cqCTC/data/PWH-LCA/PP-007/,550,1059,554,1063,dead,1554
420,454,709,E:/cqCTC/data/PWH-LCA/PP-007/,609,664,614,669,wbc,1875
421,296,1611,E:/cqCTC/data/PWH-LCA/PP-007/,940,677,943,680,debris,1600
422,287,1602,E:/cqCTC/data/PWH-LCA/PP-007/,360,1266,368,1277,debris,1541
423,18,76,E:/cqCTC/data/PWH-LCA/PP-007/,915,330,920,335,bipCTC,1769
424,356,1157,E:/cqCTC/data/PWH-LCA/PP-007/,490,1095,495,1101,dead,1642
425,449,704,E:/cqCTC/data/PWH-LCA/PP-007/,686,1026,690,1029,wbc,1851
426,21,79,E:/cqCTC/data/PWH-LCA/PP-007/,45,819,52,828,bipCTC,1882
427,308,1109,E:/cqCTC/data/PWH-LCA/PP-007/,829,773,837,778,dead,1548
428,441,696,E:/cqCTC/data/PWH-LCA/PP-007/,462,666,466,671,wbc,1723
429,444,699,E:/cqCTC/data/PWH-LCA/PP-007/,481,555,487,561,wbc,1799
430,431,1232,E:/cqCTC/data/PWH-LCA/PP-007/,214,853,218,858,dead,1794
431,385,1186,E:/cqCTC/data/PWH-LCA/PP-007/,437,965,441,969,dead,1706
432,452,707,E:/cqCTC/data/PWH-LCA/PP-007/,161,840,166,846,wbc,1867
433,446,701,E:/cqCTC/data/PWH-LCA/PP-007/,154,547,158,552,wbc,1814
434,330,1131,E:/cqCTC/data/PWH-LCA/PP-007/,816,1091,822,1097,dead,1593
435,421,1222,E:/cqCTC/data/PWH-LCA/PP-007/,726,884,732,890,dead,1771
436,322,1123,E:/cqCTC/data/PWH-LCA/PP-007/,295,1055,300,1060,dead,1577
437,380,1181,E:/cqCTC/data/PWH-LCA/PP-007/,124,803,127,807,dead,1698
438,437,692,E:/cqCTC/data/PWH-LCA/PP-007/,637,463,641,467,wbc,1663
439,325,1640,E:/cqCTC/data/PWH-LCA/PP-007/,57,822,60,825,debris,1776
440,403,1204,E:/cqCTC/data/PWH-LCA/PP-007/,468,1041,471,1045,dead,1739
441,373,1174,E:/cqCTC/data/PWH-LCA/PP-007/,143,937,146,940,dead,1674
442,468,1269,E:/cqCTC/data/PWH-LCA/PP-007/,278,893,281,897,dead,1872
443,446,1247,E:/cqCTC/data/PWH-LCA/PP-007/,301,1181,304,1184,dead,1818
444,440,695,E:/cqCTC/data/PWH-LCA/PP-007/,1111,464,1114,467,wbc,1704
445,129,253,E:/cqCTC/data/PWH-LCA/STC-005/,292,994,298,998,mCTC,2183
446,57,57,E:/cqCTC/data/PWH-LCA/STC-005/,139,873,144,879,epCTC,2182
447,501,756,E:/cqCTC/data/PWH-LCA/STC-005/,255,1084,259,1087,wbc,2173
448,213,468,E:/cqCTC/data/PWH-LCA/TGL-032/,813,905,816,908,wbc,924
449,197,452,E:/cqCTC/data/PWH-LCA/TGL-032/,1067,400,1070,403,wbc,893
450,274,529,E:/cqCTC/data/PWH-LCA/TGL-032/,516,779,519,782,wbc,1007
451,247,502,E:/cqCTC/data/PWH-LCA/TGL-032/,855,570,858,574,wbc,966
452,252,507,E:/cqCTC/data/PWH-LCA/TGL-032/,350,459,353,462,wbc,973
453,271,526,E:/cqCTC/data/PWH-LCA/TGL-032/,1157,777,1160,780,wbc,1002
454,201,456,E:/cqCTC/data/PWH-LCA/TGL-032/,210,790,213,793,wbc,900
455,221,476,E:/cqCTC/data/PWH-LCA/TGL-032/,802,817,805,821,wbc,933
456,223,478,E:/cqCTC/data/PWH-LCA/TGL-032/,873,269,877,273,wbc,935
457,181,436,E:/cqCTC/data/PWH-LCA/TGL-032/,783,1257,786,1260,wbc,871
458,240,495,E:/cqCTC/data/PWH-LCA/TGL-032/,373,884,376,887,wbc,958
459,219,474,E:/cqCTC/data/PWH-LCA/TGL-032/,1045,719,1048,722,wbc,931
460,192,447,E:/cqCTC/data/PWH-LCA/TGL-032/,984,458,987,461,wbc,886
461,215,470,E:/cqCTC/data/PWH-LCA/TGL-032/,768,805,772,810,wbc,927
462,237,492,E:/cqCTC/data/PWH-LCA/TGL-032/,864,530,867,533,wbc,955
463,196,451,E:/cqCTC/data/PWH-LCA/TGL-032/,357,620,360,623,wbc,890
464,193,448,E:/cqCTC/data/PWH-LCA/TGL-032/,1012,439,1016,442,wbc,887
465,207,462,E:/cqCTC/data/PWH-LCA/TGL-032/,1071,1063,1074,1066,wbc,915
466,204,459,E:/cqCTC/data/PWH-LCA/TGL-032/,1139,310,1143,313,wbc,907
467,261,516,E:/cqCTC/data/PWH-LCA/TGL-032/,496,1037,499,1044,wbc,987
468,267,522,E:/cqCTC/data/PWH-LCA/TGL-032/,1159,963,1163,967,wbc,996
469,253,508,E:/cqCTC/data/PWH-LCA/TGL-032/,884,525,887,528,wbc,976
470,259,514,E:/cqCTC/data/PWH-LCA/TGL-032/,450,813,455,819,wbc,985
471,249,504,E:/cqCTC/data/PWH-LCA/TGL-032/,1012,586,1016,588,wbc,969
472,180,435,E:/cqCTC/data/PWH-LCA/TGL-032/,916,291,921,294,wbc,870
473,234,489,E:/cqCTC/data/PWH-LCA/TGL-032/,958,901,961,904,wbc,949
474,251,506,E:/cqCTC/data/PWH-LCA/TGL-032/,1180,1001,1184,1004,wbc,972
475,255,510,E:/cqCTC/data/PWH-LCA/TGL-032/,295,565,300,569,wbc,978
476,228,483,E:/cqCTC/data/PWH-LCA/TGL-032/,806,757,810,761,wbc,941
477,256,511,E:/cqCTC/data/PWH-LCA/TGL-032/,891,326,894,329,wbc,979
478,225,480,E:/cqCTC/data/PWH-LCA/TGL-032/,1014,878,1017,881,wbc,937
479,216,471,E:/cqCTC/data/PWH-LCA/TGL-032/,501,1017,505,1020,wbc,928
480,277,532,E:/cqCTC/data/PWH-LCA/TGL-032/,743,322,746,325,wbc,1011
481,258,513,E:/cqCTC/data/PWH-LCA/TGL-032/,577,1293,580,1296,wbc,982
482,200,455,E:/cqCTC/data/PWH-LCA/TGL-032/,1112,686,1115,689,wbc,899
483,211,466,E:/cqCTC/data/PWH-LCA/TGL-032/,1132,678,1135,681,wbc,921
484,246,501,E:/cqCTC/data/PWH-LCA/TGL-032/,857,564,860,567,wbc,965
485,244,499,E:/cqCTC/data/PWH-LCA/TGL-032/,1140,536,1143,540,wbc,963
486,194,449,E:/cqCTC/data/PWH-LCA/TGL-032/,974,464,977,467,wbc,888
487,212,467,E:/cqCTC/data/PWH-LCA/TGL-032/,267,356,270,359,wbc,922
488,208,463,E:/cqCTC/data/PWH-LCA/TGL-032/,203,300,206,303,wbc,917
489,220,475,E:/cqCTC/data/PWH-LCA/TGL-032/,1213,673,1216,676,wbc,932
490,191,446,E:/cqCTC/data/PWH-LCA/TGL-032/,1026,985,1029,988,wbc,885
491,232,487,E:/cqCTC/data/PWH-LCA/TGL-032/,433,683,438,686,wbc,946
492,186,441,E:/cqCTC/data/PWH-LCA/TGL-032/,793,510,797,513,wbc,878
493,229,484,E:/cqCTC/data/PWH-LCA/TGL-032/,1093,516,1096,520,wbc,942
494,206,461,E:/cqCTC/data/PWH-LCA/TGL-032/,1014,494,1018,497,wbc,910
495,195,450,E:/cqCTC/data/PWH-LCA/TGL-032/,154,587,157,590,wbc,889
496,236,491,E:/cqCTC/data/PWH-LCA/TGL-032/,401,334,404,337,wbc,954
497,235,490,E:/cqCTC/data/PWH-LCA/TGL-032/,527,648,531,651,wbc,953
498,262,517,E:/cqCTC/data/PWH-LCA/TGL-032/,569,1191,572,1195,wbc,988
499,242,497,E:/cqCTC/data/PWH-LCA/TGL-032/,542,300,545,303,wbc,961
500,250,505,E:/cqCTC/data/PWH-LCA/TGL-032/,742,662,745,665,wbc,970
501,205,460,E:/cqCTC/data/PWH-LCA/TGL-032/,609,435,614,438,wbc,908
502,224,479,E:/cqCTC/data/PWH-LCA/TGL-032/,1078,864,1081,867,wbc,936
503,276,531,E:/cqCTC/data/PWH-LCA/TGL-032/,881,732,884,735,wbc,1010
504,233,488,E:/cqCTC/data/PWH-LCA/TGL-032/,379,664,382,667,wbc,947
505,209,464,E:/cqCTC/data/PWH-LCA/TGL-032/,816,445,819,448,wbc,919
506,265,520,E:/cqCTC/data/PWH-LCA/TGL-032/,1064,437,1067,440,wbc,994
507,217,472,E:/cqCTC/data/PWH-LCA/TGL-032/,1196,689,1199,692,wbc,929
508,226,481,E:/cqCTC/data/PWH-LCA/TGL-032/,265,670,268,673,wbc,939
509,231,486,E:/cqCTC/data/PWH-LCA/TGL-032/,942,1227,945,1230,wbc,945
510,245,500,E:/cqCTC/data/PWH-LCA/TGL-032/,559,987,562,990,wbc,964
511,243,498,E:/cqCTC/data/PWH-LCA/TGL-032/,767,184,778,195,wbc,962
512,202,457,E:/cqCTC/data/PWH-LCA/TGL-032/,954,910,957,914,wbc,901
513,190,445,E:/cqCTC/data/PWH-LCA/TGL-032/,1037,641,1040,644,wbc,884
514,198,453,E:/cqCTC/data/PWH-LCA/TGL-032/,665,1323,668,1326,wbc,896
515,203,458,E:/cqCTC/data/PWH-LCA/TGL-032/,577,851,580,854,wbc,906
516,222,477,E:/cqCTC/data/PWH-LCA/TGL-032/,1187,775,1190,778,wbc,934
517,254,509,E:/cqCTC/data/PWH-LCA/TGL-032/,1157,362,1160,365,wbc,977
518,268,523,E:/cqCTC/data/PWH-LCA/TGL-032/,482,135,485,138,wbc,999
519,248,503,E:/cqCTC/data/PWH-LCA/TGL-032/,102,677,105,680,wbc,968
520,239,494,E:/cqCTC/data/PWH-LCA/TGL-032/,1200,924,1203,927,wbc,957
521,227,482,E:/cqCTC/data/PWH-LCA/TGL-032/,524,139,527,142,wbc,940
522,260,515,E:/cqCTC/data/PWH-LCA/TGL-032/,438,1189,441,1192,wbc,986
523,266,521,E:/cqCTC/data/PWH-LCA/TGL-032/,231,1051,234,1054,wbc,995
524,238,493,E:/cqCTC/data/PWH-LCA/TGL-032/,280,1147,283,1150,wbc,956
525,182,437,E:/cqCTC/data/PWH-LCA/TGL-032/,501,1227,504,1230,wbc,872
526,183,438,E:/cqCTC/data/PWH-LCA/TGL-032/,326,767,329,770,wbc,874
527,26,26,E:/cqCTC/data/PWH-LCA/TGL-032/,532,100,538,107,epCTC,938
528,264,519,E:/cqCTC/data/PWH-LCA/TGL-032/,795,857,799,860,wbc,990
529,187,442,E:/cqCTC/data/PWH-LCA/TGL-032/,648,906,652,909,wbc,879
530,188,443,E:/cqCTC/data/PWH-LCA/TGL-032/,716,713,719,716,wbc,880
531,214,469,E:/cqCTC/data/PWH-LCA/TGL-032/,1059,676,1064,680,wbc,926
532,241,496,E:/cqCTC/data/PWH-LCA/TGL-032/,1069,546,1072,551,wbc,959
533,184,439,E:/cqCTC/data/PWH-LCA/TGL-032/,172,371,175,374,wbc,875
534,263,518,E:/cqCTC/data/PWH-LCA/TGL-032/,368,343,371,346,wbc,989
535,257,512,E:/cqCTC/data/PWH-LCA/TGL-032/,1215,489,1220,492,wbc,980
536,25,25,E:/cqCTC/data/PWH-LCA/TGL-032/,784,801,787,805,epCTC,909
537,273,528,E:/cqCTC/data/PWH-LCA/TGL-032/,452,754,455,758,wbc,1005
538,275,530,E:/cqCTC/data/PWH-LCA/TGL-032/,332,745,335,749,wbc,1008
539,71,195,E:/cqCTC/data/PWH-LCA/TW-036/,920,1271,924,1276,mCTC,1101
540,79,203,E:/cqCTC/data/PWH-LCA/TW-036/,729,1136,739,1145,mCTC,1146
541,35,35,E:/cqCTC/data/PWH-LCA/TW-036/,981,227,986,232,epCTC,1186
542,273,1074,E:/cqCTC/data/PWH-LCA/TW-036/,691,748,695,752,dead,1192
543,286,541,E:/cqCTC/data/PWH-LCA/TW-036/,289,1158,294,1163,wbc,1143
544,292,547,E:/cqCTC/data/PWH-LCA/TW-036/,1091,615,1095,618,wbc,1189
545,293,548,E:/cqCTC/data/PWH-LCA/TW-036/,1027,1194,1031,1198,wbc,1198
546,221,1536,E:/cqCTC/data/PWH-LCA/TW-036/,1008,364,1011,367,debris,1225
547,140,1455,E:/cqCTC/data/PWH-LCA/TW-036/,162,679,165,682,debris,1026
548,285,540,E:/cqCTC/data/PWH-LCA/TW-036/,1074,610,1079,614,wbc,1122
549,32,32,E:/cqCTC/data/PWH-LCA/TW-036/,589,220,596,228,epCTC,1119
550,282,537,E:/cqCTC/data/PWH-LCA/TW-036/,1085,398,1093,409,wbc,1090
551,281,536,E:/cqCTC/data/PWH-LCA/TW-036/,426,1156,430,1161,wbc,1062
552,278,1079,E:/cqCTC/data/PWH-LCA/TW-036/,358,864,365,871,dead,1218
553,283,538,E:/cqCTC/data/PWH-LCA/TW-036/,981,1221,985,1225,wbc,1117
554,139,1454,E:/cqCTC/data/PWH-LCA/TW-036/,931,241,934,244,debris,1025
555,296,551,E:/cqCTC/data/PWH-LCA/TW-036/,484,664,488,669,wbc,1235
556,206,1521,E:/cqCTC/data/PWH-LCA/TW-036/,171,461,174,464,debris,1187
557,289,544,E:/cqCTC/data/PWH-LCA/TW-036/,593,859,597,862,wbc,1153
558,294,549,E:/cqCTC/data/PWH-LCA/TW-036/,402,1108,405,1111,wbc,1199
559,280,535,E:/cqCTC/data/PWH-LCA/TW-036/,922,1150,926,1154,wbc,1044
560,295,550,E:/cqCTC/data/PWH-LCA/TW-036/,1037,534,1041,538,wbc,1232
561,259,1060,E:/cqCTC/data/PWH-LCA/TW-036/,632,429,636,433,dead,1126
562,67,191,E:/cqCTC/data/PWH-LCA/TW-036/,121,902,129,910,mCTC,1022
563,288,543,E:/cqCTC/data/PWH-LCA/TW-036/,972,1095,977,1100,wbc,1148
564,279,534,E:/cqCTC/data/PWH-LCA/TW-036/,1070,729,1074,732,wbc,1039
565,190,1505,E:/cqCTC/data/PWH-LCA/TW-036/,874,682,877,685,debris,1145
566,173,1488,E:/cqCTC/data/PWH-LCA/TW-036/,546,985,549,988,debris,1102
567,284,539,E:/cqCTC/data/PWH-LCA/TW-036/,924,932,928,935,wbc,1118
568,290,545,E:/cqCTC/data/PWH-LCA/TW-036/,713,397,718,403,wbc,1182
569,69,193,E:/cqCTC/data/PWH-LCA/TW-036/,817,95,824,103,mCTC,1055
570,151,1466,E:/cqCTC/data/PWH-LCA/TW-036/,1161,661,1164,664,debris,1061
571,287,542,E:/cqCTC/data/PWH-LCA/TW-036/,982,1121,985,1125,wbc,1147
572,291,546,E:/cqCTC/data/PWH-LCA/TW-036/,743,949,747,953,wbc,1188
573,12,70,E:/cqCTC/data/PWH-LCA/TW-036/,658,447,662,450,bipCTC,1157
574,485,740,E:/cqCTC/data/PWH-LCA/WAL-031/,815,569,821,573,wbc,2002
575,481,736,E:/cqCTC/data/PWH-LCA/WAL-031/,1067,1112,1070,1115,wbc,1993
576,484,739,E:/cqCTC/data/PWH-LCA/WAL-031/,423,677,427,682,wbc,2000
577,456,711,E:/cqCTC/data/PWH-LCA/WAL-031/,1036,1128,1039,1131,wbc,1902
578,462,717,E:/cqCTC/data/PWH-LCA/WAL-031/,292,252,295,255,wbc,1930
579,480,735,E:/cqCTC/data/PWH-LCA/WAL-031/,241,1107,244,1110,wbc,1986
580,474,729,E:/cqCTC/data/PWH-LCA/WAL-031/,1021,820,1027,827,wbc,1970
581,367,1682,E:/cqCTC/data/PWH-LCA/WAL-031/,1145,970,1148,974,debris,1974
582,465,720,E:/cqCTC/data/PWH-LCA/WAL-031/,1147,809,1153,815,wbc,1941
583,468,723,E:/cqCTC/data/PWH-LCA/WAL-031/,798,79,802,86,wbc,1950
584,482,737,E:/cqCTC/data/PWH-LCA/WAL-031/,1026,1187,1031,1193,wbc,1996
