,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
291,115,1430,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1,783,5,790,debris,633
292,158,413,E:/cqCTC/data/PWH-LCA/LPHJ-042/,569,764,572,767,wbc,793
293,113,1428,E:/cqCTC/data/PWH-LCA/LPHJ-042/,33,782,36,785,debris,562
294,118,373,E:/cqCTC/data/PWH-LCA/LPHJ-042/,709,469,712,472,wbc,675
295,77,332,E:/cqCTC/data/PWH-LCA/LPHJ-042/,950,1039,953,1042,wbc,564
296,129,384,E:/cqCTC/data/PWH-LCA/LPHJ-042/,759,1203,762,1208,wbc,704
297,112,1427,E:/cqCTC/data/PWH-LCA/LPHJ-042/,55,961,58,964,debris,557
298,119,374,E:/cqCTC/data/PWH-LCA/LPHJ-042/,234,461,239,467,wbc,676
299,96,351,E:/cqCTC/data/PWH-LCA/LPHJ-042/,186,570,190,577,wbc,613
300,147,402,E:/cqCTC/data/PWH-LCA/LPHJ-042/,761,291,768,298,wbc,756
301,43,165,E:/cqCTC/data/PWH-LCA/LPHJ-042/,617,905,624,911,mCTC,748
302,12,124,E:/cqCTC/data/PWH-LCA/LPHJ-042/,729,321,734,326,mCTC,606
303,151,406,E:/cqCTC/data/PWH-LCA/LPHJ-042/,324,255,327,258,wbc,777
304,13,127,E:/cqCTC/data/PWH-LCA/LPHJ-042/,299,369,306,374,mCTC,615
305,109,364,E:/cqCTC/data/PWH-LCA/LPHJ-042/,957,250,963,253,wbc,654
306,61,316,E:/cqCTC/data/PWH-LCA/LPHJ-042/,435,848,445,857,wbc,522
307,3,61,E:/cqCTC/data/PWH-LCA/LPHJ-042/,253,836,265,848,bipCTC,567
308,133,388,E:/cqCTC/data/PWH-LCA/LPHJ-042/,653,425,663,430,wbc,715
309,110,365,E:/cqCTC/data/PWH-LCA/LPHJ-042/,307,628,310,632,wbc,657
310,46,168,E:/cqCTC/data/PWH-LCA/LPHJ-042/,563,726,570,731,mCTC,762
311,9,67,E:/cqCTC/data/PWH-LCA/LPHJ-042/,911,821,917,831,bipCTC,810
312,131,386,E:/cqCTC/data/PWH-LCA/LPHJ-042/,498,904,501,907,wbc,710
313,107,362,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1122,762,1128,767,wbc,649
314,89,344,E:/cqCTC/data/PWH-LCA/LPHJ-042/,880,1020,883,1026,wbc,590
315,148,403,E:/cqCTC/data/PWH-LCA/LPHJ-042/,708,736,714,743,wbc,765
316,84,339,E:/cqCTC/data/PWH-LCA/LPHJ-042/,931,563,934,566,wbc,579
317,128,383,E:/cqCTC/data/PWH-LCA/LPHJ-042/,659,980,663,983,wbc,702
318,71,326,E:/cqCTC/data/PWH-LCA/LPHJ-042/,471,789,476,792,wbc,549
319,29,150,E:/cqCTC/data/PWH-LCA/LPHJ-042/,896,1002,903,1008,mCTC,689
320,163,418,E:/cqCTC/data/PWH-LCA/LPHJ-042/,542,1158,546,1161,wbc,804
321,132,387,E:/cqCTC/data/PWH-LCA/LPHJ-042/,892,1090,896,1093,wbc,714
322,139,394,E:/cqCTC/data/PWH-LCA/LPHJ-042/,264,951,268,953,wbc,737
323,159,414,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1120,419,1125,423,wbc,794
324,75,330,E:/cqCTC/data/PWH-LCA/LPHJ-042/,236,647,239,650,wbc,559
325,102,357,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1096,544,1099,547,wbc,628
326,104,359,E:/cqCTC/data/PWH-LCA/LPHJ-042/,104,798,107,801,wbc,636
327,116,371,E:/cqCTC/data/PWH-LCA/LPHJ-042/,964,1097,970,1101,wbc,670
328,127,382,E:/cqCTC/data/PWH-LCA/LPHJ-042/,498,149,503,156,wbc,698
329,63,318,E:/cqCTC/data/PWH-LCA/LPHJ-042/,342,585,345,588,wbc,529
330,160,415,E:/cqCTC/data/PWH-LCA/LPHJ-042/,404,1024,409,1027,wbc,795
331,111,1426,E:/cqCTC/data/PWH-LCA/LPHJ-042/,609,679,613,684,debris,527
332,165,420,E:/cqCTC/data/PWH-LCA/LPHJ-042/,591,630,595,636,wbc,806
333,103,358,E:/cqCTC/data/PWH-LCA/LPHJ-042/,868,885,871,891,wbc,634
334,88,343,E:/cqCTC/data/PWH-LCA/LPHJ-042/,516,1016,522,1021,wbc,589
335,94,349,E:/cqCTC/data/PWH-LCA/LPHJ-042/,350,972,353,976,wbc,603
336,162,417,E:/cqCTC/data/PWH-LCA/LPHJ-042/,358,528,362,531,wbc,797
337,2,105,E:/cqCTC/data/PWH-LCA/LPHJ-042/,823,868,828,877,cluster,524
338,169,424,E:/cqCTC/data/PWH-LCA/LPHJ-042/,183,569,187,572,wbc,824
339,136,391,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1134,573,1137,576,wbc,724
340,68,323,E:/cqCTC/data/PWH-LCA/LPHJ-042/,333,934,341,939,wbc,544
341,157,412,E:/cqCTC/data/PWH-LCA/LPHJ-042/,458,901,462,911,wbc,792
342,124,379,E:/cqCTC/data/PWH-LCA/LPHJ-042/,452,815,456,820,wbc,687
343,99,354,E:/cqCTC/data/PWH-LCA/LPHJ-042/,393,253,396,259,wbc,621
344,66,321,E:/cqCTC/data/PWH-LCA/LPHJ-042/,456,1052,459,1055,wbc,539
345,106,361,E:/cqCTC/data/PWH-LCA/LPHJ-042/,862,854,868,860,wbc,644
346,14,128,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1109,1078,1114,1083,mCTC,616
347,27,148,E:/cqCTC/data/PWH-LCA/LPHJ-042/,298,736,303,741,mCTC,683
348,4,108,E:/cqCTC/data/PWH-LCA/LPHJ-042/,562,1118,567,1123,cluster,547
349,126,381,E:/cqCTC/data/PWH-LCA/LPHJ-042/,363,415,368,421,wbc,697
350,20,144,E:/cqCTC/data/PWH-LCA/LPHJ-042/,116,830,121,839,cluster,667
351,93,348,E:/cqCTC/data/PWH-LCA/LPHJ-042/,641,902,645,911,wbc,600
352,167,422,E:/cqCTC/data/PWH-LCA/LPHJ-042/,642,1027,645,1031,wbc,809
353,146,401,E:/cqCTC/data/PWH-LCA/LPHJ-042/,456,1006,468,1015,wbc,754
354,30,151,E:/cqCTC/data/PWH-LCA/LPHJ-042/,269,882,276,888,mCTC,693
355,123,378,E:/cqCTC/data/PWH-LCA/LPHJ-042/,401,539,405,542,wbc,685
356,121,376,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1014,254,1018,257,wbc,680
357,171,426,E:/cqCTC/data/PWH-LCA/LPHJ-042/,518,870,521,873,wbc,829
358,109,1424,E:/cqCTC/data/PWH-LCA/NLS-010/,594,1068,597,1071,debris,506
359,65,1380,E:/cqCTC/data/PWH-LCA/NLS-010/,1120,833,1124,836,debris,449
360,61,1376,E:/cqCTC/data/PWH-LCA/NLS-010/,383,1002,386,1005,debris,445
361,107,1422,E:/cqCTC/data/PWH-LCA/NLS-010/,750,1098,754,1101,debris,504
362,52,307,E:/cqCTC/data/PWH-LCA/NLS-010/,275,742,279,747,wbc,459
363,80,1395,E:/cqCTC/data/PWH-LCA/NLS-010/,468,1010,471,1013,debris,472
364,53,308,E:/cqCTC/data/PWH-LCA/NLS-010/,964,1195,971,1199,wbc,478
365,1,59,E:/cqCTC/data/PWH-LCA/NLS-010/,698,1121,707,1126,bipCTC,468
366,55,310,E:/cqCTC/data/PWH-LCA/NLS-010/,446,1005,449,1009,wbc,487
367,50,1365,E:/cqCTC/data/PWH-LCA/NLS-010/,995,884,998,887,debris,431
368,51,306,E:/cqCTC/data/PWH-LCA/NLS-010/,843,435,847,438,wbc,441
369,89,1404,E:/cqCTC/data/PWH-LCA/NLS-010/,307,901,310,904,debris,483
370,94,1409,E:/cqCTC/data/PWH-LCA/NLS-010/,703,445,706,448,debris,490
371,37,1352,E:/cqCTC/data/PWH-LCA/NLS-010/,700,1010,703,1013,debris,414
372,0,58,E:/cqCTC/data/PWH-LCA/NLS-010/,594,981,597,987,bipCTC,429
373,66,1381,E:/cqCTC/data/PWH-LCA/NLS-010/,853,1045,857,1048,debris,450
374,56,311,E:/cqCTC/data/PWH-LCA/NLS-010/,1052,557,1058,560,wbc,507
375,84,1399,E:/cqCTC/data/PWH-LCA/NLS-010/,800,587,806,591,debris,476
376,53,1368,E:/cqCTC/data/PWH-LCA/NLS-010/,822,1219,826,1222,debris,434
377,438,1239,E:/cqCTC/data/PWH-LCA/PP-007/,108,988,111,992,dead,1804
378,309,1624,E:/cqCTC/data/PWH-LCA/PP-007/,635,974,639,977,debris,1690
379,287,1602,E:/cqCTC/data/PWH-LCA/PP-007/,360,1266,368,1277,debris,1541
380,325,1640,E:/cqCTC/data/PWH-LCA/PP-007/,57,822,60,825,debris,1776
381,299,1614,E:/cqCTC/data/PWH-LCA/PP-007/,283,614,288,620,debris,1622
382,337,1652,E:/cqCTC/data/PWH-LCA/PP-007/,536,691,539,694,debris,1836
383,298,1613,E:/cqCTC/data/PWH-LCA/PP-007/,663,475,668,479,debris,1610
384,40,40,E:/cqCTC/data/PWH-LCA/PP-007/,728,978,731,981,epCTC,1556
385,433,688,E:/cqCTC/data/PWH-LCA/PP-007/,1161,821,1168,829,wbc,1565
386,44,44,E:/cqCTC/data/PWH-LCA/PP-007/,331,879,334,883,epCTC,1782
387,329,1644,E:/cqCTC/data/PWH-LCA/PP-007/,769,510,772,513,debris,1796
388,440,695,E:/cqCTC/data/PWH-LCA/PP-007/,1111,464,1114,467,wbc,1704
389,41,41,E:/cqCTC/data/PWH-LCA/PP-007/,926,1274,933,1282,epCTC,1603
390,42,42,E:/cqCTC/data/PWH-LCA/PP-007/,806,1003,809,1006,epCTC,1676
391,21,79,E:/cqCTC/data/PWH-LCA/PP-007/,45,819,52,828,bipCTC,1882
392,17,75,E:/cqCTC/data/PWH-LCA/PP-007/,267,1193,272,1200,bipCTC,1588
393,306,1621,E:/cqCTC/data/PWH-LCA/PP-007/,1288,664,1293,669,debris,1680
394,43,43,E:/cqCTC/data/PWH-LCA/PP-007/,71,829,79,838,epCTC,1679
395,308,1623,E:/cqCTC/data/PWH-LCA/PP-007/,996,505,1003,513,debris,1688
396,359,1160,E:/cqCTC/data/PWH-LCA/PP-007/,714,575,720,581,dead,1649
397,445,700,E:/cqCTC/data/PWH-LCA/PP-007/,211,784,214,787,wbc,1813
398,454,709,E:/cqCTC/data/PWH-LCA/PP-007/,609,664,614,669,wbc,1875
399,450,705,E:/cqCTC/data/PWH-LCA/PP-007/,488,1307,493,1310,wbc,1852
400,439,694,E:/cqCTC/data/PWH-LCA/PP-007/,989,199,995,204,wbc,1700
401,464,1265,E:/cqCTC/data/PWH-LCA/PP-007/,93,881,96,885,dead,1861
402,451,706,E:/cqCTC/data/PWH-LCA/PP-007/,338,1015,344,1017,wbc,1863
403,395,1196,E:/cqCTC/data/PWH-LCA/PP-007/,951,770,956,774,dead,1721
404,290,1605,E:/cqCTC/data/PWH-LCA/PP-007/,504,1235,507,1238,debris,1552
405,437,692,E:/cqCTC/data/PWH-LCA/PP-007/,637,463,641,467,wbc,1663
406,392,1193,E:/cqCTC/data/PWH-LCA/PP-007/,543,724,549,729,dead,1716
407,434,689,E:/cqCTC/data/PWH-LCA/PP-007/,1028,1021,1032,1026,wbc,1590
408,415,1216,E:/cqCTC/data/PWH-LCA/PP-007/,168,969,171,973,dead,1755
409,443,698,E:/cqCTC/data/PWH-LCA/PP-007/,446,246,453,253,wbc,1749
410,393,1194,E:/cqCTC/data/PWH-LCA/PP-007/,711,666,715,670,dead,1719
411,449,704,E:/cqCTC/data/PWH-LCA/PP-007/,686,1026,690,1029,wbc,1851
412,436,691,E:/cqCTC/data/PWH-LCA/PP-007/,203,764,207,768,wbc,1645
413,444,699,E:/cqCTC/data/PWH-LCA/PP-007/,481,555,487,561,wbc,1799
414,441,696,E:/cqCTC/data/PWH-LCA/PP-007/,462,666,466,671,wbc,1723
415,438,693,E:/cqCTC/data/PWH-LCA/PP-007/,43,670,47,674,wbc,1689
416,349,1664,E:/cqCTC/data/PWH-LCA/PP-007/,497,652,500,655,debris,1883
417,325,1126,E:/cqCTC/data/PWH-LCA/PP-007/,780,1121,784,1125,dead,1582
418,452,707,E:/cqCTC/data/PWH-LCA/PP-007/,161,840,166,846,wbc,1867
419,446,701,E:/cqCTC/data/PWH-LCA/PP-007/,154,547,158,552,wbc,1814
420,293,1608,E:/cqCTC/data/PWH-LCA/PP-007/,283,814,290,822,debris,1572
421,443,1244,E:/cqCTC/data/PWH-LCA/PP-007/,818,1016,821,1019,dead,1815
422,432,1233,E:/cqCTC/data/PWH-LCA/PP-007/,330,1028,334,1032,dead,1795
423,453,708,E:/cqCTC/data/PWH-LCA/PP-007/,166,650,172,655,wbc,1874
424,317,1632,E:/cqCTC/data/PWH-LCA/PP-007/,48,846,52,849,debris,1728
425,501,756,E:/cqCTC/data/PWH-LCA/STC-005/,255,1084,259,1087,wbc,2173
426,56,56,E:/cqCTC/data/PWH-LCA/STC-005/,99,541,106,551,epCTC,2176
427,57,57,E:/cqCTC/data/PWH-LCA/STC-005/,139,873,144,879,epCTC,2182
428,228,483,E:/cqCTC/data/PWH-LCA/TGL-032/,806,757,810,761,wbc,941
429,240,495,E:/cqCTC/data/PWH-LCA/TGL-032/,373,884,376,887,wbc,958
430,196,451,E:/cqCTC/data/PWH-LCA/TGL-032/,357,620,360,623,wbc,890
431,199,454,E:/cqCTC/data/PWH-LCA/TGL-032/,288,280,291,284,wbc,898
432,194,449,E:/cqCTC/data/PWH-LCA/TGL-032/,974,464,977,467,wbc,888
433,224,479,E:/cqCTC/data/PWH-LCA/TGL-032/,1078,864,1081,867,wbc,936
434,223,478,E:/cqCTC/data/PWH-LCA/TGL-032/,873,269,877,273,wbc,935
435,214,469,E:/cqCTC/data/PWH-LCA/TGL-032/,1059,676,1064,680,wbc,926
436,254,509,E:/cqCTC/data/PWH-LCA/TGL-032/,1157,362,1160,365,wbc,977
437,252,507,E:/cqCTC/data/PWH-LCA/TGL-032/,350,459,353,462,wbc,973
438,211,466,E:/cqCTC/data/PWH-LCA/TGL-032/,1132,678,1135,681,wbc,921
439,198,453,E:/cqCTC/data/PWH-LCA/TGL-032/,665,1323,668,1326,wbc,896
440,258,513,E:/cqCTC/data/PWH-LCA/TGL-032/,577,1293,580,1296,wbc,982
441,204,459,E:/cqCTC/data/PWH-LCA/TGL-032/,1139,310,1143,313,wbc,907
442,192,447,E:/cqCTC/data/PWH-LCA/TGL-032/,984,458,987,461,wbc,886
443,235,490,E:/cqCTC/data/PWH-LCA/TGL-032/,527,648,531,651,wbc,953
444,188,443,E:/cqCTC/data/PWH-LCA/TGL-032/,716,713,719,716,wbc,880
445,230,485,E:/cqCTC/data/PWH-LCA/TGL-032/,817,324,821,326,wbc,944
446,206,461,E:/cqCTC/data/PWH-LCA/TGL-032/,1014,494,1018,497,wbc,910
447,272,527,E:/cqCTC/data/PWH-LCA/TGL-032/,870,378,873,381,wbc,1004
448,209,464,E:/cqCTC/data/PWH-LCA/TGL-032/,816,445,819,448,wbc,919
449,264,519,E:/cqCTC/data/PWH-LCA/TGL-032/,795,857,799,860,wbc,990
450,186,441,E:/cqCTC/data/PWH-LCA/TGL-032/,793,510,797,513,wbc,878
451,205,460,E:/cqCTC/data/PWH-LCA/TGL-032/,609,435,614,438,wbc,908
452,225,480,E:/cqCTC/data/PWH-LCA/TGL-032/,1014,878,1017,881,wbc,937
453,187,442,E:/cqCTC/data/PWH-LCA/TGL-032/,648,906,652,909,wbc,879
454,233,488,E:/cqCTC/data/PWH-LCA/TGL-032/,379,664,382,667,wbc,947
455,182,437,E:/cqCTC/data/PWH-LCA/TGL-032/,501,1227,504,1230,wbc,872
456,276,531,E:/cqCTC/data/PWH-LCA/TGL-032/,881,732,884,735,wbc,1010
457,227,482,E:/cqCTC/data/PWH-LCA/TGL-032/,524,139,527,142,wbc,940
458,232,487,E:/cqCTC/data/PWH-LCA/TGL-032/,433,683,438,686,wbc,946
459,277,532,E:/cqCTC/data/PWH-LCA/TGL-032/,743,322,746,325,wbc,1011
460,243,498,E:/cqCTC/data/PWH-LCA/TGL-032/,767,184,778,195,wbc,962
461,246,501,E:/cqCTC/data/PWH-LCA/TGL-032/,857,564,860,567,wbc,965
462,184,439,E:/cqCTC/data/PWH-LCA/TGL-032/,172,371,175,374,wbc,875
463,266,521,E:/cqCTC/data/PWH-LCA/TGL-032/,231,1051,234,1054,wbc,995
464,213,468,E:/cqCTC/data/PWH-LCA/TGL-032/,813,905,816,908,wbc,924
465,238,493,E:/cqCTC/data/PWH-LCA/TGL-032/,280,1147,283,1150,wbc,956
466,222,477,E:/cqCTC/data/PWH-LCA/TGL-032/,1187,775,1190,778,wbc,934
467,269,524,E:/cqCTC/data/PWH-LCA/TGL-032/,879,842,882,845,wbc,1000
468,190,445,E:/cqCTC/data/PWH-LCA/TGL-032/,1037,641,1040,644,wbc,884
469,274,529,E:/cqCTC/data/PWH-LCA/TGL-032/,516,779,519,782,wbc,1007
470,260,515,E:/cqCTC/data/PWH-LCA/TGL-032/,438,1189,441,1192,wbc,986
471,215,470,E:/cqCTC/data/PWH-LCA/TGL-032/,768,805,772,810,wbc,927
472,257,512,E:/cqCTC/data/PWH-LCA/TGL-032/,1215,489,1220,492,wbc,980
473,220,475,E:/cqCTC/data/PWH-LCA/TGL-032/,1213,673,1216,676,wbc,932
474,253,508,E:/cqCTC/data/PWH-LCA/TGL-032/,884,525,887,528,wbc,976
475,250,505,E:/cqCTC/data/PWH-LCA/TGL-032/,742,662,745,665,wbc,970
476,247,502,E:/cqCTC/data/PWH-LCA/TGL-032/,855,570,858,574,wbc,966
477,261,516,E:/cqCTC/data/PWH-LCA/TGL-032/,496,1037,499,1044,wbc,987
478,181,436,E:/cqCTC/data/PWH-LCA/TGL-032/,783,1257,786,1260,wbc,871
479,231,486,E:/cqCTC/data/PWH-LCA/TGL-032/,942,1227,945,1230,wbc,945
480,180,435,E:/cqCTC/data/PWH-LCA/TGL-032/,916,291,921,294,wbc,870
481,237,492,E:/cqCTC/data/PWH-LCA/TGL-032/,864,530,867,533,wbc,955
482,255,510,E:/cqCTC/data/PWH-LCA/TGL-032/,295,565,300,569,wbc,978
483,270,525,E:/cqCTC/data/PWH-LCA/TGL-032/,128,960,131,963,wbc,1001
484,210,465,E:/cqCTC/data/PWH-LCA/TGL-032/,844,97,849,102,wbc,920
485,265,520,E:/cqCTC/data/PWH-LCA/TGL-032/,1064,437,1067,440,wbc,994
486,207,462,E:/cqCTC/data/PWH-LCA/TGL-032/,1071,1063,1074,1066,wbc,915
487,185,440,E:/cqCTC/data/PWH-LCA/TGL-032/,459,760,462,764,wbc,877
488,221,476,E:/cqCTC/data/PWH-LCA/TGL-032/,802,817,805,821,wbc,933
489,259,514,E:/cqCTC/data/PWH-LCA/TGL-032/,450,813,455,819,wbc,985
490,251,506,E:/cqCTC/data/PWH-LCA/TGL-032/,1180,1001,1184,1004,wbc,972
491,226,481,E:/cqCTC/data/PWH-LCA/TGL-032/,265,670,268,673,wbc,939
492,242,497,E:/cqCTC/data/PWH-LCA/TGL-032/,542,300,545,303,wbc,961
493,197,452,E:/cqCTC/data/PWH-LCA/TGL-032/,1067,400,1070,403,wbc,893
494,267,522,E:/cqCTC/data/PWH-LCA/TGL-032/,1159,963,1163,967,wbc,996
495,234,489,E:/cqCTC/data/PWH-LCA/TGL-032/,958,901,961,904,wbc,949
496,239,494,E:/cqCTC/data/PWH-LCA/TGL-032/,1200,924,1203,927,wbc,957
497,193,448,E:/cqCTC/data/PWH-LCA/TGL-032/,1012,439,1016,442,wbc,887
498,201,456,E:/cqCTC/data/PWH-LCA/TGL-032/,210,790,213,793,wbc,900
499,244,499,E:/cqCTC/data/PWH-LCA/TGL-032/,1140,536,1143,540,wbc,963
500,25,25,E:/cqCTC/data/PWH-LCA/TGL-032/,784,801,787,805,epCTC,909
501,127,1442,E:/cqCTC/data/PWH-LCA/TGL-032/,672,695,675,698,debris,897
502,195,450,E:/cqCTC/data/PWH-LCA/TGL-032/,154,587,157,590,wbc,889
503,26,26,E:/cqCTC/data/PWH-LCA/TGL-032/,532,100,538,107,epCTC,938
504,273,528,E:/cqCTC/data/PWH-LCA/TGL-032/,452,754,455,758,wbc,1005
505,200,455,E:/cqCTC/data/PWH-LCA/TGL-032/,1112,686,1115,689,wbc,899
506,271,526,E:/cqCTC/data/PWH-LCA/TGL-032/,1157,777,1160,780,wbc,1002
507,183,438,E:/cqCTC/data/PWH-LCA/TGL-032/,326,767,329,770,wbc,874
508,245,500,E:/cqCTC/data/PWH-LCA/TGL-032/,559,987,562,990,wbc,964
509,263,518,E:/cqCTC/data/PWH-LCA/TGL-032/,368,343,371,346,wbc,989
510,275,530,E:/cqCTC/data/PWH-LCA/TGL-032/,332,745,335,749,wbc,1008
511,218,473,E:/cqCTC/data/PWH-LCA/TGL-032/,293,1106,296,1109,wbc,930
512,262,517,E:/cqCTC/data/PWH-LCA/TGL-032/,569,1191,572,1195,wbc,988
513,189,444,E:/cqCTC/data/PWH-LCA/TGL-032/,886,869,889,872,wbc,881
514,229,484,E:/cqCTC/data/PWH-LCA/TGL-032/,1093,516,1096,520,wbc,942
515,268,523,E:/cqCTC/data/PWH-LCA/TGL-032/,482,135,485,138,wbc,999
516,203,458,E:/cqCTC/data/PWH-LCA/TGL-032/,577,851,580,854,wbc,906
517,208,463,E:/cqCTC/data/PWH-LCA/TGL-032/,203,300,206,303,wbc,917
518,217,472,E:/cqCTC/data/PWH-LCA/TGL-032/,1196,689,1199,692,wbc,929
519,248,503,E:/cqCTC/data/PWH-LCA/TGL-032/,102,677,105,680,wbc,968
520,24,24,E:/cqCTC/data/PWH-LCA/TGL-032/,471,523,475,526,epCTC,876
521,216,471,E:/cqCTC/data/PWH-LCA/TGL-032/,501,1017,505,1020,wbc,928
522,236,491,E:/cqCTC/data/PWH-LCA/TGL-032/,401,334,404,337,wbc,954
523,29,29,E:/cqCTC/data/PWH-LCA/TW-036/,441,1027,447,1031,epCTC,1079
524,28,28,E:/cqCTC/data/PWH-LCA/TW-036/,479,880,483,884,epCTC,1058
525,294,549,E:/cqCTC/data/PWH-LCA/TW-036/,402,1108,405,1111,wbc,1199
526,36,36,E:/cqCTC/data/PWH-LCA/TW-036/,900,735,907,743,epCTC,1217
527,197,1512,E:/cqCTC/data/PWH-LCA/TW-036/,459,397,462,400,debris,1165
528,30,30,E:/cqCTC/data/PWH-LCA/TW-036/,1192,1064,1195,1070,epCTC,1091
529,191,1506,E:/cqCTC/data/PWH-LCA/TW-036/,1340,789,1343,792,debris,1150
530,282,537,E:/cqCTC/data/PWH-LCA/TW-036/,1085,398,1093,409,wbc,1090
531,35,35,E:/cqCTC/data/PWH-LCA/TW-036/,981,227,986,232,epCTC,1186
532,31,31,E:/cqCTC/data/PWH-LCA/TW-036/,806,1104,814,1111,epCTC,1116
533,34,34,E:/cqCTC/data/PWH-LCA/TW-036/,149,1051,155,1057,epCTC,1149
534,281,1082,E:/cqCTC/data/PWH-LCA/TW-036/,1050,1100,1054,1104,dead,1223
535,245,1046,E:/cqCTC/data/PWH-LCA/TW-036/,575,578,579,583,dead,1045
536,280,535,E:/cqCTC/data/PWH-LCA/TW-036/,922,1150,926,1154,wbc,1044
537,217,1532,E:/cqCTC/data/PWH-LCA/TW-036/,924,258,927,261,debris,1214
538,258,1059,E:/cqCTC/data/PWH-LCA/TW-036/,765,603,769,608,dead,1120
539,272,1073,E:/cqCTC/data/PWH-LCA/TW-036/,338,136,344,143,dead,1185
540,180,1495,E:/cqCTC/data/PWH-LCA/TW-036/,803,258,806,262,debris,1115
541,289,544,E:/cqCTC/data/PWH-LCA/TW-036/,593,859,597,862,wbc,1153
542,291,546,E:/cqCTC/data/PWH-LCA/TW-036/,743,949,747,953,wbc,1188
543,287,542,E:/cqCTC/data/PWH-LCA/TW-036/,982,1121,985,1125,wbc,1147
544,267,1068,E:/cqCTC/data/PWH-LCA/TW-036/,198,568,205,574,dead,1170
545,200,1515,E:/cqCTC/data/PWH-LCA/TW-036/,246,534,249,537,debris,1172
546,212,1527,E:/cqCTC/data/PWH-LCA/TW-036/,293,164,296,167,debris,1202
547,69,193,E:/cqCTC/data/PWH-LCA/TW-036/,817,95,824,103,mCTC,1055
548,12,70,E:/cqCTC/data/PWH-LCA/TW-036/,658,447,662,450,bipCTC,1157
549,283,538,E:/cqCTC/data/PWH-LCA/TW-036/,981,1221,985,1225,wbc,1117
550,27,27,E:/cqCTC/data/PWH-LCA/TW-036/,364,427,369,431,epCTC,1013
551,185,1500,E:/cqCTC/data/PWH-LCA/TW-036/,1224,442,1227,445,debris,1136
552,33,33,E:/cqCTC/data/PWH-LCA/TW-036/,114,411,117,414,epCTC,1123
553,147,1462,E:/cqCTC/data/PWH-LCA/TW-036/,308,946,311,949,debris,1046
554,285,540,E:/cqCTC/data/PWH-LCA/TW-036/,1074,610,1079,614,wbc,1122
555,243,1044,E:/cqCTC/data/PWH-LCA/TW-036/,1308,790,1311,793,dead,1032
556,290,545,E:/cqCTC/data/PWH-LCA/TW-036/,713,397,718,403,wbc,1182
557,293,548,E:/cqCTC/data/PWH-LCA/TW-036/,1027,1194,1031,1198,wbc,1198
558,295,550,E:/cqCTC/data/PWH-LCA/TW-036/,1037,534,1041,538,wbc,1232
559,292,547,E:/cqCTC/data/PWH-LCA/TW-036/,1091,615,1095,618,wbc,1189
560,288,543,E:/cqCTC/data/PWH-LCA/TW-036/,972,1095,977,1100,wbc,1148
561,278,533,E:/cqCTC/data/PWH-LCA/TW-036/,229,966,233,970,wbc,1034
562,286,541,E:/cqCTC/data/PWH-LCA/TW-036/,289,1158,294,1163,wbc,1143
563,296,551,E:/cqCTC/data/PWH-LCA/TW-036/,484,664,488,669,wbc,1235
564,281,536,E:/cqCTC/data/PWH-LCA/TW-036/,426,1156,430,1161,wbc,1062
565,279,534,E:/cqCTC/data/PWH-LCA/TW-036/,1070,729,1074,732,wbc,1039
566,475,730,E:/cqCTC/data/PWH-LCA/WAL-031/,1123,748,1126,751,wbc,1972
567,103,227,E:/cqCTC/data/PWH-LCA/WAL-031/,1031,196,1037,200,mCTC,1922
568,460,715,E:/cqCTC/data/PWH-LCA/WAL-031/,989,1062,992,1065,wbc,1919
569,470,725,E:/cqCTC/data/PWH-LCA/WAL-031/,718,895,721,899,wbc,1952
570,466,721,E:/cqCTC/data/PWH-LCA/WAL-031/,1043,205,1046,209,wbc,1943
571,461,716,E:/cqCTC/data/PWH-LCA/WAL-031/,708,329,711,332,wbc,1926
572,360,1675,E:/cqCTC/data/PWH-LCA/WAL-031/,1074,282,1083,291,debris,1936
573,462,717,E:/cqCTC/data/PWH-LCA/WAL-031/,292,252,295,255,wbc,1930
574,465,720,E:/cqCTC/data/PWH-LCA/WAL-031/,1147,809,1153,815,wbc,1941
575,362,1677,E:/cqCTC/data/PWH-LCA/WAL-031/,505,918,508,921,debris,1954
576,458,713,E:/cqCTC/data/PWH-LCA/WAL-031/,942,1053,945,1056,wbc,1909
577,365,1680,E:/cqCTC/data/PWH-LCA/WAL-031/,1180,1005,1183,1008,debris,1964
578,484,739,E:/cqCTC/data/PWH-LCA/WAL-031/,423,677,427,682,wbc,2000
579,480,735,E:/cqCTC/data/PWH-LCA/WAL-031/,241,1107,244,1110,wbc,1986
580,472,727,E:/cqCTC/data/PWH-LCA/WAL-031/,742,762,745,765,wbc,1968
581,459,714,E:/cqCTC/data/PWH-LCA/WAL-031/,639,1065,642,1068,wbc,1912
582,467,722,E:/cqCTC/data/PWH-LCA/WAL-031/,1077,1171,1081,1174,wbc,1948
583,457,712,E:/cqCTC/data/PWH-LCA/WAL-031/,1089,302,1092,305,wbc,1904
